,unique_id,ds,y,temperature_min,temperature_max,is_weekday
1362,Victoria,2018-09-24,119535.715,4.6,14.9,True
1363,Victoria,2018-09-25,124797.085,8.6,13.6,True
1364,Victoria,2018-09-26,119238.345,6.4,17.6,True
1365,Victoria,2018-09-27,110878.66999999998,9.2,24.2,True
1366,Victoria,2018-09-28,108622.42,10.7,15.2,True
1367,Victoria,2018-09-29,109315.06500000005,5.5,14.0,False
1368,Victoria,2018-09-30,106236.22999999997,6.8,16.5,False
1369,Victoria,2018-10-01,114466.63999999998,4.7,23.3,True
1370,Victoria,2018-10-02,114458.20500000002,11.4,25.8,True
1371,Victoria,2018-10-03,115490.835,14.7,18.1,True
1372,Victoria,2018-10-04,115294.12,10.9,14.6,True
1373,Victoria,2018-10-05,112576.54500000006,9.1,20.5,True
1374,Victoria,2018-10-06,102988.14500000002,8.3,23.8,False
1375,Victoria,2018-10-07,100476.70500000002,10.3,24.7,False
1376,Victoria,2018-10-08,113945.5,13.5,28.2,True
1377,Victoria,2018-10-09,116449.31,16.1,17.9,True
1378,Victoria,2018-10-10,109551.08000000005,10.1,16.5,True
1379,Victoria,2018-10-11,110432.33,6.4,20.7,True
1380,Victoria,2018-10-12,110457.335,8.7,22.7,True
1381,Victoria,2018-10-13,96584.74499999998,10.5,24.9,False
1382,Victoria,2018-10-14,90918.615,12.4,27.3,False
1383,Victoria,2018-10-15,108070.27499999998,19.5,27.5,True
1384,Victoria,2018-10-16,113889.41,20.0,23.1,True
1385,Victoria,2018-10-17,112592.26,16.1,22.6,True
1386,Victoria,2018-10-18,112806.585,14.7,20.7,True
1387,Victoria,2018-10-19,107940.16000000002,12.8,27.4,True
1388,Victoria,2018-10-20,99368.85499999997,11.7,16.1,False
1389,Victoria,2018-10-21,98427.53,7.6,19.2,False
1390,Victoria,2018-10-22,105893.615,8.9,27.0,True
1391,Victoria,2018-10-23,109241.565,13.0,18.8,True
1392,Victoria,2018-10-24,111423.365,9.2,15.5,True
1393,Victoria,2018-10-25,112414.39000000004,6.4,19.5,True
1394,Victoria,2018-10-26,111145.12,9.6,18.3,True
1395,Victoria,2018-10-27,97973.985,11.3,19.6,False
1396,Victoria,2018-10-28,95624.015,9.3,15.9,False
1397,Victoria,2018-10-29,110196.61499999996,9.1,17.0,True
1398,Victoria,2018-10-30,113459.025,8.3,25.2,True
1399,Victoria,2018-10-31,114402.74499999998,13.0,19.5,True
1400,Victoria,2018-11-01,119350.665,12.8,34.3,True
1401,Victoria,2018-11-02,116793.855,16.3,31.6,True
1402,Victoria,2018-11-03,93859.285,12.6,20.9,False
1403,Victoria,2018-11-04,96432.625,9.2,20.9,False
1404,Victoria,2018-11-05,107014.075,14.5,28.6,True
1405,Victoria,2018-11-06,100696.565,16.3,21.4,True
1406,Victoria,2018-11-07,106387.19500000004,11.1,17.2,True
1407,Victoria,2018-11-08,109430.37,7.7,17.0,True
1408,Victoria,2018-11-09,112506.95,8.0,20.0,True
1409,Victoria,2018-11-10,100203.55,9.0,20.3,False
1410,Victoria,2018-11-11,94602.89,9.3,19.6,False
1411,Victoria,2018-11-12,114159.595,10.9,30.2,True
1412,Victoria,2018-11-13,120185.265,16.9,30.5,True
1413,Victoria,2018-11-14,116487.58,14.8,17.3,True
1414,Victoria,2018-11-15,108628.34,13.7,18.1,True
1415,Victoria,2018-11-16,107405.925,8.3,19.0,True
1416,Victoria,2018-11-17,90498.92,9.6,18.1,False
1417,Victoria,2018-11-18,92043.13,9.8,26.6,False
1418,Victoria,2018-11-19,113978.535,15.4,30.9,True
1419,Victoria,2018-11-20,118330.62499999994,22.5,27.6,True
1420,Victoria,2018-11-21,106618.19499999998,12.3,23.2,True
1421,Victoria,2018-11-22,107278.83,9.7,16.4,True
1422,Victoria,2018-11-23,113582.6,11.0,14.5,True
1423,Victoria,2018-11-24,101352.12,11.1,16.9,False
1424,Victoria,2018-11-25,96240.40999999996,12.7,18.8,False
1425,Victoria,2018-11-26,110547.60500000004,11.9,18.6,True
1426,Victoria,2018-11-27,109706.42000000004,14.4,20.0,True
1427,Victoria,2018-11-28,106684.825,14.4,20.8,True
1428,Victoria,2018-11-29,112586.74,13.9,18.7,True
1429,Victoria,2018-11-30,110031.81999999998,14.7,20.8,True
1430,Victoria,2018-12-01,100725.23999999998,10.3,31.7,False
1431,Victoria,2018-12-02,88903.065,12.2,19.5,False
1432,Victoria,2018-12-03,107666.305,13.3,23.6,True
1433,Victoria,2018-12-04,111718.075,13.4,20.5,True
1434,Victoria,2018-12-05,114225.12000000002,13.4,25.2,True
1435,Victoria,2018-12-06,135452.26,14.5,35.5,True
1436,Victoria,2018-12-07,156648.40500000006,25.1,38.0,True
1437,Victoria,2018-12-08,121237.47,22.7,30.3,False
1438,Victoria,2018-12-09,102161.115,16.0,20.1,False
1439,Victoria,2018-12-10,110803.76499999998,15.8,20.6,True
1440,Victoria,2018-12-11,114413.785,13.0,23.6,True
1441,Victoria,2018-12-12,129715.465,16.0,33.6,True
1442,Victoria,2018-12-13,114986.33000000002,16.9,21.1,True
1443,Victoria,2018-12-14,110025.465,16.4,22.7,True
1444,Victoria,2018-12-15,102577.145,17.2,24.8,False
1445,Victoria,2018-12-16,99110.77500000002,15.8,23.5,False
1446,Victoria,2018-12-17,112804.4,15.6,21.8,True
1447,Victoria,2018-12-18,113485.10500000004,16.7,20.8,True
1448,Victoria,2018-12-19,119907.24499999998,16.8,26.9,True
1449,Victoria,2018-12-20,111880.525,16.9,21.2,True
1450,Victoria,2018-12-21,102075.925,15.4,20.9,True
1451,Victoria,2018-12-22,92725.73999999998,14.1,19.1,False
1452,Victoria,2018-12-23,94938.395,11.5,26.9,False
1453,Victoria,2018-12-24,112358.81500000002,14.3,34.2,True
1454,Victoria,2018-12-25,98191.65500000004,15.8,23.9,True
1455,Victoria,2018-12-26,100017.195,13.3,23.8,True
1456,Victoria,2018-12-27,129749.14,16.2,37.4,True
1457,Victoria,2018-12-28,133831.37499999994,21.9,36.4,True
1458,Victoria,2018-12-29,108290.11000000004,21.0,23.9,False
1459,Victoria,2018-12-30,99613.86499999998,18.2,22.7,False
1460,Victoria,2018-12-31,103381.915,17.3,23.5,True
1461,Victoria,2019-01-01,98933.06,15.5,26.2,True
1462,Victoria,2019-01-02,106470.67500000002,18.4,22.2,True
1463,Victoria,2019-01-03,118789.605,15.9,29.5,True
1464,Victoria,2019-01-04,133288.46,18.0,42.6,True
1465,Victoria,2019-01-05,97262.79,17.4,21.2,False
1466,Victoria,2019-01-06,93606.21500000004,14.6,22.1,False
1467,Victoria,2019-01-07,109874.89999999997,17.1,23.1,True
1468,Victoria,2019-01-08,113446.09999999998,16.7,24.1,True
1469,Victoria,2019-01-09,105483.435,16.1,20.5,True
1470,Victoria,2019-01-10,108078.695,13.5,21.4,True
1471,Victoria,2019-01-11,119728.635,12.9,30.4,True
1472,Victoria,2019-01-12,108628.96000000002,17.7,24.7,False
1473,Victoria,2019-01-13,101853.23999999998,14.4,30.5,False
1474,Victoria,2019-01-14,147070.535,18.7,32.3,True
1475,Victoria,2019-01-15,152496.24500000005,19.4,30.4,True
1476,Victoria,2019-01-16,136971.75500000006,19.8,26.7,True
1477,Victoria,2019-01-17,145211.49000000002,20.7,32.5,True
1478,Victoria,2019-01-18,134898.21000000002,22.3,28.7,True
1479,Victoria,2019-01-19,101692.44999999998,16.5,23.5,False
1480,Victoria,2019-01-20,102283.13,15.2,22.9,False
1481,Victoria,2019-01-21,130517.97000000002,18.4,25.1,True
1482,Victoria,2019-01-22,141444.78000000006,19.0,26.8,True
1483,Victoria,2019-01-23,125501.15,18.7,23.9,True
1484,Victoria,2019-01-24,155891.345,17.3,40.8,True
1485,Victoria,2019-01-25,168894.845,21.1,42.8,True
1486,Victoria,2019-01-26,114818.665,19.9,26.1,False
1487,Victoria,2019-01-27,99801.575,18.4,27.8,False
1488,Victoria,2019-01-28,112374.63,15.5,34.5,True
1489,Victoria,2019-01-29,138455.45500000002,17.5,36.8,True
1490,Victoria,2019-01-30,142113.375,18.0,38.1,True
1491,Victoria,2019-01-31,110277.21,17.2,21.5,True
1492,Victoria,2019-02-01,104422.79,12.6,24.2,True
1493,Victoria,2019-02-02,124749.065,15.0,34.4,False
1494,Victoria,2019-02-03,133287.58500000002,19.1,38.2,False
1495,Victoria,2019-02-04,119168.96,20.0,22.7,True
1496,Victoria,2019-02-05,119702.045,17.7,26.9,True
1497,Victoria,2019-02-06,140497.81500000006,18.5,34.7,True
1498,Victoria,2019-02-07,141593.545,20.7,28.3,True
1499,Victoria,2019-02-08,117327.49500000002,18.1,23.1,True
1500,Victoria,2019-02-09,95668.77000000003,14.6,19.7,False
1501,Victoria,2019-02-10,94786.72,13.0,23.3,False
1502,Victoria,2019-02-11,114085.64499999996,14.4,27.5,True
1503,Victoria,2019-02-12,107697.20499999996,18.4,21.5,True
1504,Victoria,2019-02-13,106692.84500000004,11.8,19.2,True
1505,Victoria,2019-02-14,107655.08,12.3,23.2,True
1506,Victoria,2019-02-15,113910.46,14.8,22.8,True
1507,Victoria,2019-02-16,106467.235,16.1,23.2,False
1508,Victoria,2019-02-17,108470.92500000002,15.0,29.0,False
1509,Victoria,2019-02-18,116995.06500000006,18.0,23.6,True
1510,Victoria,2019-02-19,110531.6,13.7,20.2,True
1511,Victoria,2019-02-20,108972.30499999998,13.5,23.2,True
1512,Victoria,2019-02-21,110235.33500000002,14.0,20.4,True
1513,Victoria,2019-02-22,109901.76,15.5,21.2,True
1514,Victoria,2019-02-23,99890.25000000004,16.4,25.8,False
1515,Victoria,2019-02-24,106877.865,13.8,32.9,False
1516,Victoria,2019-02-25,133476.60500000007,18.0,34.2,True
1517,Victoria,2019-02-26,123114.11499999996,17.9,22.3,True
1518,Victoria,2019-02-27,125272.27,12.9,25.7,True
1519,Victoria,2019-02-28,150472.25499999998,16.3,36.8,True
1520,Victoria,2019-03-01,163682.03999999998,22.6,38.1,True
1521,Victoria,2019-03-02,146265.115,22.3,36.3,False
1522,Victoria,2019-03-03,138597.69000000006,25.1,36.0,False
1523,Victoria,2019-03-04,136528.80999999994,19.0,24.6,True
1524,Victoria,2019-03-05,126073.52999999998,18.0,24.3,True
1525,Victoria,2019-03-06,108723.615,13.2,17.2,True
1526,Victoria,2019-03-07,114519.865,9.7,22.1,True
1527,Victoria,2019-03-08,117281.20000000006,11.3,26.8,True
1528,Victoria,2019-03-09,106854.93499999998,13.9,24.7,False
1529,Victoria,2019-03-10,101994.055,14.3,23.7,False
1530,Victoria,2019-03-11,103219.08000000002,15.9,21.8,True
1531,Victoria,2019-03-12,110086.7,15.8,19.2,True
1532,Victoria,2019-03-13,114740.51999999996,11.9,18.6,True
1533,Victoria,2019-03-14,112785.78,12.1,20.8,True
1534,Victoria,2019-03-15,111179.125,11.7,22.2,True
1535,Victoria,2019-03-16,105119.47999999998,12.2,25.6,False
1536,Victoria,2019-03-17,105669.04499999998,14.2,25.6,False
1537,Victoria,2019-03-18,121954.385,16.5,28.2,True
1538,Victoria,2019-03-19,123290.83499999998,16.9,23.4,True
1539,Victoria,2019-03-20,123994.30000000002,19.3,23.4,True
1540,Victoria,2019-03-21,124181.40500000006,18.2,24.3,True
1541,Victoria,2019-03-22,128305.64,18.7,28.6,True
1542,Victoria,2019-03-23,109147.65,19.9,31.3,False
1543,Victoria,2019-03-24,104226.83000000005,16.5,29.3,False
1544,Victoria,2019-03-25,107583.935,14.8,19.0,True
1545,Victoria,2019-03-26,108840.18,12.3,20.3,True
1546,Victoria,2019-03-27,113307.595,11.1,21.7,True
1547,Victoria,2019-03-28,113923.16,11.6,27.9,True
1548,Victoria,2019-03-29,110768.285,14.6,28.5,True
1549,Victoria,2019-03-30,101262.655,9.1,15.6,False
1550,Victoria,2019-03-31,101119.835,9.4,18.5,False
1551,Victoria,2019-04-01,116817.42999999992,13.0,17.1,True
1552,Victoria,2019-04-02,114927.20500000002,7.4,25.9,True
1553,Victoria,2019-04-03,115188.76,9.4,24.7,True
1554,Victoria,2019-04-04,113763.835,13.3,21.9,True
1555,Victoria,2019-04-05,111484.73,14.4,28.5,True
1556,Victoria,2019-04-06,102229.64500000002,16.5,20.1,False
1557,Victoria,2019-04-07,93590.42500000002,9.5,26.5,False
1558,Victoria,2019-04-08,108543.635,12.5,23.1,True
1559,Victoria,2019-04-09,111999.04000000002,11.1,16.3,True
1560,Victoria,2019-04-10,120858.98000000004,10.7,15.8,True
1561,Victoria,2019-04-11,116890.61,11.3,17.3,True
1562,Victoria,2019-04-12,114848.76999999996,6.7,24.9,True
1563,Victoria,2019-04-13,105963.555,10.5,20.7,False
1564,Victoria,2019-04-14,98680.0,11.8,22.5,False
1565,Victoria,2019-04-15,114194.95500000006,12.9,27.4,True
1566,Victoria,2019-04-16,115392.875,17.1,30.3,True
1567,Victoria,2019-04-17,117281.13,22.1,30.0,True
1568,Victoria,2019-04-18,111360.06500000006,13.2,17.7,True
1569,Victoria,2019-04-19,95967.40499999998,8.6,22.1,True
1570,Victoria,2019-04-20,95654.36,10.2,30.2,False
1571,Victoria,2019-04-21,94810.66499999998,14.8,27.0,False
1572,Victoria,2019-04-22,100246.51000000002,13.7,17.6,True
1573,Victoria,2019-04-23,114240.885,11.1,18.5,True
1574,Victoria,2019-04-24,113264.22999999998,14.6,23.2,True
1575,Victoria,2019-04-25,98112.46500000004,10.2,21.5,True
1576,Victoria,2019-04-26,107226.59,11.9,15.8,True
1577,Victoria,2019-04-27,105374.93,8.7,16.2,False
1578,Victoria,2019-04-28,101057.43,12.4,17.4,False
1579,Victoria,2019-04-29,118307.525,11.5,18.1,True
1580,Victoria,2019-04-30,110515.6,7.9,23.1,True
1581,Victoria,2019-05-01,111462.385,15.6,22.8,True
1582,Victoria,2019-05-02,112948.40000000002,17.1,20.2,True
1583,Victoria,2019-05-03,110902.18500000004,11.8,20.7,True
1584,Victoria,2019-05-04,103616.145,13.0,16.4,False
1585,Victoria,2019-05-05,104770.705,11.3,16.3,False
1586,Victoria,2019-05-06,121535.485,11.7,16.7,True
1587,Victoria,2019-05-07,116318.435,7.4,18.7,True
1588,Victoria,2019-05-08,118801.83999999998,10.3,17.4,True
1589,Victoria,2019-05-09,122003.33500000002,9.7,16.2,True
1590,Victoria,2019-05-10,123850.86000000006,10.2,14.2,True
1591,Victoria,2019-05-11,113186.73500000002,10.2,16.4,False
1592,Victoria,2019-05-12,110416.88000000003,12.2,17.7,False
1593,Victoria,2019-05-13,119598.605,12.7,18.1,True
1594,Victoria,2019-05-14,123005.30999999994,11.3,20.2,True
1595,Victoria,2019-05-15,126264.77500000002,12.0,15.8,True
1596,Victoria,2019-05-16,127389.485,10.5,16.1,True
1597,Victoria,2019-05-17,126934.24000000006,6.5,18.6,True
1598,Victoria,2019-05-18,112990.63499999998,6.2,21.5,False
1599,Victoria,2019-05-19,104054.85,8.9,21.8,False
1600,Victoria,2019-05-20,118733.42,12.0,19.6,True
1601,Victoria,2019-05-21,121766.77000000006,11.1,20.4,True
1602,Victoria,2019-05-22,122015.58999999994,10.7,22.3,True
1603,Victoria,2019-05-23,119118.11000000002,9.9,21.3,True
1604,Victoria,2019-05-24,118924.76499999994,13.8,20.2,True
1605,Victoria,2019-05-25,104949.95000000004,13.7,19.8,False
1606,Victoria,2019-05-26,106153.43,9.5,15.1,False
1607,Victoria,2019-05-27,130229.29500000006,7.8,14.0,True
1608,Victoria,2019-05-28,133799.65499999994,8.2,15.7,True
1609,Victoria,2019-05-29,136301.49000000002,8.7,10.6,True
1610,Victoria,2019-05-30,138857.13499999998,6.7,13.3,True
1611,Victoria,2019-05-31,133869.14000000007,8.5,14.3,True
1612,Victoria,2019-06-01,120653.43500000006,11.7,14.6,False
1613,Victoria,2019-06-02,118086.93,11.0,14.5,False
1614,Victoria,2019-06-03,135437.84999999998,8.2,12.0,True
1615,Victoria,2019-06-04,136149.125,8.4,12.9,True
1616,Victoria,2019-06-05,137844.81500000006,8.6,13.0,True
1617,Victoria,2019-06-06,134971.775,10.2,14.8,True
1618,Victoria,2019-06-07,132003.44000000006,11.7,16.6,True
1619,Victoria,2019-06-08,117243.63,6.7,18.7,False
1620,Victoria,2019-06-09,110669.41999999998,7.8,18.0,False
1621,Victoria,2019-06-10,108133.03,12.0,19.2,True
1622,Victoria,2019-06-11,122760.92000000006,9.6,17.9,True
1623,Victoria,2019-06-12,128127.75,11.9,16.5,True
1624,Victoria,2019-06-13,128535.19,8.8,17.4,True
1625,Victoria,2019-06-14,128153.195,10.0,17.3,True
1626,Victoria,2019-06-15,121097.84500000002,9.0,15.2,False
1627,Victoria,2019-06-16,116811.39000000006,8.6,16.7,False
1628,Victoria,2019-06-17,129972.91499999994,6.3,17.9,True
1629,Victoria,2019-06-18,137922.21999999994,8.0,13.7,True
1630,Victoria,2019-06-19,144737.11999999994,6.6,11.9,True
1631,Victoria,2019-06-20,148609.59500000006,6.4,11.3,True
1632,Victoria,2019-06-21,144504.33000000002,6.5,12.6,True
1633,Victoria,2019-06-22,132829.28999999998,6.8,11.8,False
1634,Victoria,2019-06-23,133525.32,3.6,9.6,False
1635,Victoria,2019-06-24,146856.79999999993,4.2,16.0,True
1636,Victoria,2019-06-25,145807.24999999994,3.5,17.0,True
1637,Victoria,2019-06-26,139351.56000000006,4.6,18.0,True
1638,Victoria,2019-06-27,131023.66000000002,5.9,17.5,True
1639,Victoria,2019-06-28,123546.62,10.7,19.5,True
1640,Victoria,2019-06-29,117924.12999999998,13.0,17.6,False
1641,Victoria,2019-06-30,116150.91500000002,8.1,14.5,False
1642,Victoria,2019-07-01,130565.58000000002,9.5,14.1,True
1643,Victoria,2019-07-02,135866.74999999994,8.6,15.9,True
1644,Victoria,2019-07-03,137327.7,8.2,13.7,True
1645,Victoria,2019-07-04,135182.72499999998,5.3,13.5,True
1646,Victoria,2019-07-05,132774.295,3.5,19.1,True
1647,Victoria,2019-07-06,114660.90000000002,6.0,19.4,False
1648,Victoria,2019-07-07,114469.88,9.0,18.2,False
1649,Victoria,2019-07-08,127307.26000000002,11.0,16.0,True
1650,Victoria,2019-07-09,133803.98500000004,6.8,15.0,True
1651,Victoria,2019-07-10,127092.71499999998,9.5,15.4,True
1652,Victoria,2019-07-11,133131.52,7.8,14.3,True
1653,Victoria,2019-07-12,128384.14,10.1,15.7,True
1654,Victoria,2019-07-13,123954.31,7.0,12.0,False
1655,Victoria,2019-07-14,123740.26499999998,7.1,13.1,False
1656,Victoria,2019-07-15,131739.2,8.9,14.3,True
1657,Victoria,2019-07-16,132941.77,9.9,13.9,True
1658,Victoria,2019-07-17,135339.82,9.7,13.7,True
1659,Victoria,2019-07-18,134119.13999999998,9.0,14.3,True
1660,Victoria,2019-07-19,132101.86,7.5,15.7,True
1661,Victoria,2019-07-20,111288.905,8.0,17.1,False
1662,Victoria,2019-07-21,111293.14999999998,11.3,16.6,False
1663,Victoria,2019-07-22,123618.42,7.9,15.6,True
1664,Victoria,2019-07-23,129008.62,9.9,15.2,True
1665,Victoria,2019-07-24,135782.54499999998,7.0,14.4,True
1666,Victoria,2019-07-25,132940.63,9.2,14.8,True
1667,Victoria,2019-07-26,136493.13000000006,11.0,14.0,True
1668,Victoria,2019-07-27,121958.69,9.8,15.3,False
1669,Victoria,2019-07-28,118413.135,6.6,15.1,False
1670,Victoria,2019-07-29,133205.18,8.9,14.6,True
1671,Victoria,2019-07-30,138858.04499999998,7.9,12.5,True
1672,Victoria,2019-07-31,140275.82999999993,3.0,12.5,True
1673,Victoria,2019-08-01,137651.135,5.8,13.8,True
1674,Victoria,2019-08-02,135633.88999999998,9.7,12.7,True
1675,Victoria,2019-08-03,119933.69999999994,10.0,13.9,False
1676,Victoria,2019-08-04,120350.215,9.2,13.1,False
1677,Victoria,2019-08-05,125652.055,10.0,15.8,True
1678,Victoria,2019-08-06,132120.39,9.1,13.5,True
1679,Victoria,2019-08-07,136315.37999999995,9.3,14.1,True
1680,Victoria,2019-08-08,133004.73,6.7,13.9,True
1681,Victoria,2019-08-09,142555.10499999998,7.8,10.1,True
1682,Victoria,2019-08-10,128554.60500000004,5.2,12.5,False
1683,Victoria,2019-08-11,121028.32499999998,4.8,12.9,False
1684,Victoria,2019-08-12,136683.39999999994,6.3,12.0,True
1685,Victoria,2019-08-13,141474.26499999998,8.8,13.1,True
1686,Victoria,2019-08-14,134681.435,9.1,13.8,True
1687,Victoria,2019-08-15,128119.715,7.3,16.2,True
1688,Victoria,2019-08-16,129781.155,10.6,16.9,True
1689,Victoria,2019-08-17,115460.6,7.0,16.5,False
1690,Victoria,2019-08-18,110816.37500000004,8.8,19.4,False
1691,Victoria,2019-08-19,131067.25,5.8,12.3,True
1692,Victoria,2019-08-20,131438.55,7.6,17.0,True
1693,Victoria,2019-08-21,120747.08000000006,11.5,16.6,True
1694,Victoria,2019-08-22,127697.98999999998,9.6,13.0,True
1695,Victoria,2019-08-23,126763.36499999998,3.8,15.1,True
1696,Victoria,2019-08-24,107303.475,7.9,18.0,False
1697,Victoria,2019-08-25,113980.3,6.5,12.9,False
1698,Victoria,2019-08-26,132704.365,5.3,14.4,True
1699,Victoria,2019-08-27,130964.88499999998,4.2,15.3,True
1700,Victoria,2019-08-28,137660.93999999994,8.3,13.4,True
1701,Victoria,2019-08-29,134233.34499999994,6.1,13.0,True
1702,Victoria,2019-08-30,131871.08,2.3,15.3,True
1703,Victoria,2019-08-31,107616.03,5.0,18.2,False
1704,Victoria,2019-09-01,106779.47500000002,11.1,19.6,False
1705,Victoria,2019-09-02,121697.38000000002,10.2,17.6,True
1706,Victoria,2019-09-03,118871.21499999998,9.2,19.6,True
1707,Victoria,2019-09-04,122652.81000000006,8.2,18.7,True
1708,Victoria,2019-09-05,120223.17499999994,8.7,21.2,True
1709,Victoria,2019-09-06,122222.69000000002,11.3,16.0,True
1710,Victoria,2019-09-07,115200.19,8.8,12.9,False
1711,Victoria,2019-09-08,116999.07,8.2,15.1,False
1712,Victoria,2019-09-09,130448.115,6.8,12.8,True
1713,Victoria,2019-09-10,131665.01499999998,7.7,14.8,True
1714,Victoria,2019-09-11,121100.04499999994,5.0,20.8,True
1715,Victoria,2019-09-12,118723.07,11.1,20.8,True
1716,Victoria,2019-09-13,120349.015,7.7,18.6,True
1717,Victoria,2019-09-14,103500.955,9.3,20.0,False
1718,Victoria,2019-09-15,105149.02,12.4,21.8,False
1719,Victoria,2019-09-16,119362.235,9.7,12.8,True
1720,Victoria,2019-09-17,124129.44,3.6,14.8,True
1721,Victoria,2019-09-18,119715.70499999994,4.3,18.9,True
1722,Victoria,2019-09-19,108102.56000000004,8.2,24.0,True
1723,Victoria,2019-09-20,107222.345,15.7,26.2,True
1724,Victoria,2019-09-21,101348.34999999996,14.5,19.4,False
1725,Victoria,2019-09-22,102386.52500000002,7.9,15.5,False
1726,Victoria,2019-09-23,121862.88500000002,8.9,15.2,True
1727,Victoria,2019-09-24,125787.33,8.3,15.1,True
1728,Victoria,2019-09-25,124302.93,8.7,16.6,True
1729,Victoria,2019-09-26,117320.175,8.3,20.3,True
1730,Victoria,2019-09-27,106043.01999999996,12.3,18.8,True
1731,Victoria,2019-09-28,108762.31,7.2,14.9,False
1732,Victoria,2019-09-29,104804.08999999998,9.1,15.8,False
1733,Victoria,2019-09-30,121770.82000000002,10.1,14.1,True
1734,Victoria,2019-10-01,117265.27500000002,4.2,20.5,True
1735,Victoria,2019-10-02,110760.82499999998,9.3,26.5,True
1736,Victoria,2019-10-03,109312.85,15.1,29.7,True
1737,Victoria,2019-10-04,117512.56,12.5,15.2,True
1738,Victoria,2019-10-05,101386.01,7.6,24.3,False
1739,Victoria,2019-10-06,93011.345,12.9,24.8,False
1740,Victoria,2019-10-07,113296.30999999994,11.6,16.4,True
1741,Victoria,2019-10-08,117504.77500000002,9.5,14.2,True
1742,Victoria,2019-10-09,122771.81999999998,8.5,15.0,True
1743,Victoria,2019-10-10,123692.08000000002,10.2,14.7,True
1744,Victoria,2019-10-11,115250.505,9.5,18.9,True
1745,Victoria,2019-10-12,101053.365,8.2,20.4,False
1746,Victoria,2019-10-13,94744.70000000004,9.4,23.1,False
1747,Victoria,2019-10-14,110290.12,13.6,26.7,True
1748,Victoria,2019-10-15,112052.12000000002,13.0,18.0,True
1749,Victoria,2019-10-16,117533.72000000002,13.3,20.4,True
1750,Victoria,2019-10-17,116690.04,9.5,15.2,True
1751,Victoria,2019-10-18,109857.48499999996,7.3,22.1,True
1752,Victoria,2019-10-19,102032.495,9.4,15.3,False
1753,Victoria,2019-10-20,102684.515,10.0,16.4,False
1754,Victoria,2019-10-21,114502.07000000002,11.5,17.0,True
1755,Victoria,2019-10-22,114108.545,11.9,19.6,True
1756,Victoria,2019-10-23,114281.61500000006,8.2,27.9,True
1757,Victoria,2019-10-24,115442.655,13.0,33.8,True
1758,Victoria,2019-10-25,109130.76999999996,16.8,21.6,True
1759,Victoria,2019-10-26,96698.285,9.6,15.5,False
1760,Victoria,2019-10-27,102830.55500000002,10.3,17.0,False
1761,Victoria,2019-10-28,112634.635,8.7,21.6,True
1762,Victoria,2019-10-29,111887.405,9.7,30.5,True
1763,Victoria,2019-10-30,117375.73,13.8,25.1,True
1764,Victoria,2019-10-31,121752.87500000006,14.2,33.7,True
1765,Victoria,2019-11-01,130510.90500000006,20.0,34.3,True
1766,Victoria,2019-11-02,105806.82499999995,15.8,18.9,False
1767,Victoria,2019-11-03,96867.015,12.8,20.7,False
1768,Victoria,2019-11-04,107279.84000000004,9.5,16.2,True
1769,Victoria,2019-11-05,96817.00000000004,7.7,19.6,True
1770,Victoria,2019-11-06,104381.38000000003,10.5,24.1,True
1771,Victoria,2019-11-07,115132.64,11.5,17.7,True
1772,Victoria,2019-11-08,113954.78,10.3,15.0,True
1773,Victoria,2019-11-09,108924.78999999998,7.6,14.2,False
1774,Victoria,2019-11-10,101550.045,10.8,18.1,False
1775,Victoria,2019-11-11,106758.94999999998,10.0,29.6,True
1776,Victoria,2019-11-12,104303.45999999996,11.5,17.4,True
1777,Victoria,2019-11-13,112573.54,9.1,17.3,True
1778,Victoria,2019-11-14,109828.93,12.1,22.4,True
1779,Victoria,2019-11-15,110954.75499999996,13.0,18.5,True
1780,Victoria,2019-11-16,97646.11999999998,9.2,17.2,False
1781,Victoria,2019-11-17,96742.49000000002,10.8,16.2,False
1782,Victoria,2019-11-18,109148.25000000004,8.5,26.9,True
1783,Victoria,2019-11-19,112033.87,11.4,18.6,True
1784,Victoria,2019-11-20,119736.125,9.4,34.7,True
1785,Victoria,2019-11-21,131311.99999999994,14.0,40.9,True
1786,Victoria,2019-11-22,109049.36500000002,13.6,20.0,True
1787,Victoria,2019-11-23,97245.765,10.1,23.8,False
1788,Victoria,2019-11-24,96778.25,11.9,23.7,False
1789,Victoria,2019-11-25,113899.3,11.4,27.4,True
1790,Victoria,2019-11-26,107629.15999999996,11.4,16.4,True
1791,Victoria,2019-11-27,108417.695,8.6,24.8,True
1792,Victoria,2019-11-28,112735.875,11.4,21.1,True
1793,Victoria,2019-11-29,114799.90999999996,11.9,19.7,True
1794,Victoria,2019-11-30,98959.56,10.3,18.4,False
1795,Victoria,2019-12-01,100233.98,12.2,16.8,False
1796,Victoria,2019-12-02,110609.40000000002,9.8,15.5,True
1797,Victoria,2019-12-03,109094.04,11.0,22.2,True
1798,Victoria,2019-12-04,107400.70499999996,12.1,23.0,True
1799,Victoria,2019-12-05,107891.69,12.3,23.9,True
1800,Victoria,2019-12-06,105028.98499999996,13.3,20.8,True
1801,Victoria,2019-12-07,95436.29999999996,11.2,21.0,False
1802,Victoria,2019-12-08,97577.415,13.8,27.6,False
1803,Victoria,2019-12-09,127910.835,16.3,38.0,True
1804,Victoria,2019-12-10,109548.62,14.3,17.2,True
1805,Victoria,2019-12-11,109060.37500000004,13.4,18.1,True
